Region,Soil_Type,Crop,Rainfall_mm,Temperature_Celsius,Fertilizer_Used,Irrigation_Used,Weather_Condition,Days_to_Harvest,Yield_tons_per_hectare
South,Peaty,Cotton,143.29000899660238,25.42846946850896,True,False,Sunny,115,2.114807964057673
North,Loam,Rice,273.9685642730108,31.277032624119663,True,True,Rainy,89,5.05789728375685
West,Chalky,Cotton,648.4842499076772,35.93205654312841,True,True,Sunny,147,6.34805096996403
South,Peaty,Maize,161.01110651212983,21.13795650648817,True,True,Sunny,105,3.777026851083342
North,Loam,Maize,581.2655836482356,25.934040599068922,False,False,Cloudy,130,2.9242694358675663
East,Sandy,Maize,294.73384828935025,27.280153415951062,True,True,Sunny,121,5.05976089153881
South,Loam,Rice,954.2835154527597,24.698538680452266,True,True,Sunny,84,8.029286132177807
North,Chalky,Barley,599.0950872336798,31.02567064140445,False,True,Sunny,83,4.570294044589011
South,Clay,Rice,354.7752776231345,36.85618928999904,False,True,Sunny,102,3.9851241933374655
West,Loam,Rice,843.2969517247119,36.394158120578496,True,True,Rainy,137,7.581267452516582
North,Sandy,Soybean,815.1089011028253,32.65000904700054,False,True,Cloudy,136,6.375767080744691
West,Sandy,Soybean,660.8017939256016,15.795395105551137,False,False,Cloudy,81,4.22233679292063
East,Chalky,Barley,921.6397547205693,21.8211977679504,False,True,Cloudy,133,4.739119999272011
West,Sandy,Barley,648.5182009711406,27.060419906271946,True,True,Rainy,72,6.2197066043259985
North,Chalky,Barley,535.9030391485394,19.930000015252908,True,False,Cloudy,106,4.933081478985413
South,Loam,Wheat,376.66832575471835,30.563814299152583,False,True,Cloudy,89,3.1987954618938366
North,Peaty,Maize,999.6394443475208,22.964172937081184,True,False,Sunny,143,6.847600544627822
West,Loam,Barley,286.20425313582683,27.289662851692604,True,False,Rainy,93,2.909158799650462
West,Chalky,Soybean,115.04920805889388,32.276241457975225,True,True,Cloudy,121,2.9191780904279523
South,Peaty,Cotton,864.8453653125152,16.43453303104521,True,False,Cloudy,99,6.880112889630599
East,Chalky,Soybean,559.2849747775813,38.35571886401795,False,True,Sunny,128,4.648285438037297
North,Silt,Maize,427.56601020603966,31.704162447662814,True,False,Cloudy,88,3.9465751810188943
South,Sandy,Cotton,242.94788250272313,28.846019413354746,False,False,Sunny,145,1.5677333003728386
South,Silt,Barley,570.1151611859117,33.69727190289482,True,False,Cloudy,99,4.443392432419475
South,Silt,Rice,962.5717933039836,27.353037018341368,True,True,Rainy,113,7.099234410854247
North,Peaty,Soybean,846.0541464221425,21.138900919847003,False,False,Rainy,77,3.6213425818328218
North,Chalky,Maize,411.8440396759841,24.363312880735364,True,False,Cloudy,139,4.208900515590064
North,Silt,Barley,135.7539934971238,33.40731476780972,True,False,Cloudy,101,2.4368372143693304
East,Silt,Cotton,940.8663592964567,28.415743540783318,True,True,Cloudy,104,7.357152083076134
South,Loam,Soybean,958.8523005451167,36.70472795479077,True,True,Sunny,60,7.927390421184552
West,Peaty,Wheat,387.0908805068351,37.697682409811286,False,False,Rainy,144,2.4019744739145623
West,Chalky,Cotton,545.9161940809023,30.155713350241587,True,False,Sunny,68,4.903319383145779
South,Sandy,Soybean,812.0378791920488,22.37903247844514,False,False,Cloudy,88,4.7845011875212835
West,Chalky,Barley,920.3381848827836,26.103174041188453,True,False,Sunny,127,6.762458244914686
East,Loam,Barley,834.3687696068242,27.513593487322403,False,False,Rainy,75,4.780188624882403
East,Sandy,Wheat,123.06437598115593,22.939009219267913,True,True,Cloudy,66,4.543903503209194
North,Clay,Wheat,212.29941436081333,21.57365739736826,True,False,Rainy,148,2.56352414162026
North,Silt,Rice,138.0440348233926,33.799421530710774,True,False,Cloudy,80,2.4084430266928116
North,Loam,Soybean,436.73419834242975,31.891148337188326,False,False,Sunny,69,3.2428926124111004
North,Sandy,Wheat,443.1750388002495,27.07743739199929,False,False,Sunny,137,1.9923338744610635
North,Peaty,Soybean,207.55665003756886,37.39255376928554,False,False,Sunny,88,1.7064028978717136
West,Loam,Cotton,929.3425556970205,19.937926619641786,True,False,Cloudy,87,6.76322464020612
West,Peaty,Barley,366.76390025252675,27.913172507893456,True,False,Rainy,130,3.8711368521123792
North,Clay,Soybean,720.0984741287757,36.79745083890146,True,True,Cloudy,62,6.279592785703515
East,Peaty,Barley,829.0639139906109,24.10237565666756,True,True,Sunny,64,8.0796147581371
West,Clay,Maize,674.314145138092,20.34360997142398,True,False,Cloudy,143,5.821316582566356
East,Silt,Rice,938.2425560776035,24.795228514711518,False,True,Rainy,127,6.653745024351955
East,Chalky,Rice,418.6770658059643,29.073661487593327,True,False,Sunny,142,4.48002807154775
South,Chalky,Rice,483.6914919190663,39.23262631227547,True,False,Cloudy,146,4.894318437850439
South,Clay,Barley,238.57812847636953,34.19474749470048,True,False,Sunny,126,3.767079727889432
North,Peaty,Maize,714.9012014009877,22.684638813491553,True,False,Rainy,108,5.69963506517348
East,Peaty,Maize,695.2472043313531,37.297631867553854,True,True,Sunny,146,7.293992443432605
West,Chalky,Maize,307.3308685722483,33.412117416248904,True,True,Cloudy,67,5.288322587612744
South,Silt,Cotton,288.8831409201946,27.949850204823324,False,False,Cloudy,98,1.5386829409319551
South,Peaty,Wheat,125.7865956153453,30.989898881382924,False,True,Rainy,86,2.173618594125918
East,Clay,Maize,716.8088529246835,32.6049764164064,False,False,Rainy,139,3.611643319497185
South,Loam,Rice,287.69066389154614,30.81733279641151,True,False,Rainy,120,3.4993218442875627
South,Clay,Wheat,535.0988836866245,27.683255933845935,False,True,Sunny,107,4.269071140617945
West,Sandy,Rice,921.5193470640131,26.486886549321124,True,True,Rainy,115,8.316011119600011
East,Clay,Barley,744.8220769596911,15.380486675958064,True,False,Sunny,134,5.671952929885651
South,Silt,Maize,221.0619131772084,18.49868234043299,True,True,Cloudy,70,4.56610149103229
East,Loam,Soybean,252.3341695146483,39.41750297821872,True,True,Rainy,79,4.19160272893166
South,Peaty,Soybean,904.0884208447524,26.4861398096264,False,True,Cloudy,66,6.191577942557871
West,Silt,Rice,935.8823620583222,15.71408498186255,True,True,Cloudy,103,7.958711168292676
East,Clay,Cotton,659.2299216877552,32.10335206187612,False,True,Sunny,80,6.124272520790009
South,Silt,Rice,280.0145208613982,34.71420370096886,True,True,Rainy,129,5.095344048774063
West,Loam,Cotton,313.05099256787753,15.55455739375399,False,True,Sunny,68,3.0651814886338595
South,Sandy,Wheat,374.90702672976573,16.80627533464622,True,False,Sunny,128,3.3445250061968164
East,Clay,Cotton,824.5911128519809,31.42851899790786,False,False,Sunny,75,4.443965024968747
South,Chalky,Maize,149.91034397471813,38.17620465002736,False,True,Cloudy,131,3.079790956583145
East,Chalky,Rice,782.090443019172,18.302168704096495,True,False,Rainy,136,6.2127759693588
East,Sandy,Soybean,677.4440549010776,29.498897166479175,True,False,Sunny,106,5.989971485029649
South,Peaty,Maize,720.8852619550694,34.66600898967215,True,False,Sunny,69,5.647052505536937
West,Chalky,Wheat,445.87963112343124,32.634917614740374,True,True,Sunny,97,5.8426332442930216
North,Sandy,Wheat,156.38484342207087,35.69606480191446,False,False,Sunny,114,1.671852687450206
West,Loam,Wheat,458.6816569663055,21.31064313242049,True,True,Rainy,124,5.420231646204339
West,Chalky,Soybean,115.05530313097194,15.487079510906977,True,True,Rainy,148,4.3974785466014605
South,Loam,Rice,653.7413500584669,29.66639523552245,False,True,Cloudy,82,4.092551148764727
West,Chalky,Maize,457.2673624794481,23.332590615291814,False,True,Cloudy,81,3.8832191180321924
West,Loam,Maize,832.2370833364919,32.34893332641514,True,True,Cloudy,121,8.543251446258264
North,Sandy,Cotton,586.1411546560582,27.458774605494035,False,True,Sunny,82,5.706214132695479
West,Loam,Barley,716.6702606792863,17.074948686531414,False,False,Sunny,82,4.285563838873201
North,Sandy,Barley,676.0788644227948,39.72427418608075,False,True,Cloudy,99,4.9531711472442606
South,Loam,Rice,298.2738632203979,39.25954431385732,True,False,Cloudy,68,3.916672661708618
North,Sandy,Barley,508.21641863708345,17.87962955509837,True,False,Sunny,145,4.328303441176567
East,Chalky,Wheat,440.72085832493434,29.167306278539805,True,True,Cloudy,126,5.019555045526338
East,Peaty,Barley,568.0020015026646,31.856537064464224,True,True,Cloudy,65,6.642387972035368
North,Sandy,Rice,829.9506039062134,39.68850483907511,False,True,Cloudy,126,7.09563023849594
East,Clay,Maize,698.593145778019,23.139170079146155,False,False,Cloudy,120,4.81412532375153
South,Clay,Cotton,496.5249500557472,20.69587653025047,True,False,Cloudy,140,4.107637653470244
East,Chalky,Wheat,568.4808889143719,38.49412089620252,False,True,Sunny,123,4.553886240841981
North,Silt,Barley,982.5714113864527,16.634059030023042,True,True,Cloudy,119,7.657125343411238
South,Sandy,Wheat,636.0149767202948,34.282978830646144,False,True,Sunny,60,4.803633885144564
East,Clay,Rice,825.9455433167926,21.559746467280178,False,False,Sunny,76,5.114974922990036
South,Loam,Soybean,968.8551171838047,35.65079444161326,False,False,Cloudy,95,5.4550707199913155
North,Chalky,Cotton,684.0646040891677,37.342232301847986,False,True,Sunny,148,5.736504371431061
East,Chalky,Rice,739.3111255620686,36.89175203248796,True,True,Cloudy,95,7.708534593386959
South,Sandy,Rice,411.84906443065364,28.007507493712993,True,False,Sunny,100,3.588124825294223
South,Silt,Soybean,584.0341069155224,35.45762190726866,False,True,Cloudy,129,4.314252146344361
East,Loam,Maize,238.23102894481895,34.41686088964198,False,False,Cloudy,128,1.2838170852361865
South,Peaty,Soybean,802.3240928269221,26.877772766200287,False,True,Rainy,146,5.7415193570444805
South,Clay,Soybean,610.9997301062459,21.85959211425797,True,False,Rainy,66,5.056394597609638
North,Sandy,Rice,713.9745070696994,17.825414165181336,True,False,Sunny,129,4.472090472176854
North,Sandy,Rice,767.9009762776628,26.210829902405994,True,False,Rainy,82,4.898565615178951
North,Chalky,Soybean,868.665396466792,18.54943353747899,True,False,Rainy,64,6.828339290210739
North,Loam,Rice,117.5271145518695,29.99970202187896,False,False,Sunny,129,0.8460360947580426
North,Chalky,Cotton,779.2122002068284,36.027942951139195,False,True,Cloudy,142,6.049904259950257
North,Loam,Barley,412.06835322994056,29.327245253787293,False,False,Sunny,138,2.7762809494627674
East,Loam,Barley,320.47320285307103,31.266612481323424,False,False,Sunny,101,1.4714703555503927
North,Silt,Barley,994.8832416571099,35.10496912157832,False,True,Rainy,134,6.169829202716228
South,Loam,Wheat,769.9515178083202,35.75290551054206,False,False,Sunny,102,4.933231004187534
East,Clay,Wheat,897.6824105303455,28.221283298562525,False,True,Sunny,77,5.870742041718078
South,Peaty,Cotton,318.0719721128289,22.127885334378533,False,False,Cloudy,86,2.731781635358661
North,Loam,Soybean,650.7532709355299,22.681753354360367,False,True,Rainy,128,4.454110811125873
North,Clay,Cotton,424.11037202268136,31.048474984929317,True,True,Sunny,65,6.022800844365006
South,Sandy,Barley,904.1180398631888,30.292367341819,False,False,Sunny,101,5.063886344538661
South,Sandy,Barley,894.0888055301734,30.273247767778734,True,True,Rainy,144,8.023296136536368
South,Sandy,Wheat,339.1513184293108,22.302049127294456,False,False,Rainy,83,1.899758963496868
West,Silt,Cotton,960.8427063359519,27.37455555011111,True,False,Cloudy,79,6.537784465283096
West,Chalky,Rice,336.1797431853523,38.75994011044513,True,False,Sunny,72,3.376720951530121
West,Sandy,Wheat,596.5970491992215,22.73462201117767,False,True,Rainy,91,4.771117367546939
West,Silt,Soybean,578.9849979514854,35.69705359022267,True,True,Rainy,111,7.20646871779878
East,Peaty,Cotton,188.86360940157672,38.453023509141815,False,False,Sunny,63,0.6669489932358186
North,Peaty,Maize,889.7687140197689,37.72232961148389,False,False,Rainy,105,6.120641802028942
South,Chalky,Barley,204.33836019096535,23.755152885232476,False,True,Sunny,145,2.1676002524612117
North,Sandy,Soybean,551.954457634809,33.474346600329184,False,False,Sunny,64,3.7293986638532206
South,Sandy,Cotton,626.3112229593788,21.367821525026564,False,False,Sunny,79,3.2942612521302417
North,Chalky,Soybean,529.2729425425171,28.133212265122282,False,True,Rainy,138,4.265782780401946
East,Chalky,Barley,365.7210749412171,29.06357276856454,False,True,Rainy,86,3.2399776064439307
West,Clay,Maize,265.80230699887716,26.790125815658,False,False,Rainy,110,1.8308336151149898
North,Sandy,Soybean,560.1554496148098,29.658988828926873,True,True,Sunny,140,6.334920559701977
South,Loam,Soybean,687.014156291023,34.27656454586641,False,False,Rainy,126,3.7450371934540776
North,Clay,Maize,894.0343340320607,36.968468518861535,True,False,Cloudy,101,8.343565469864028
East,Sandy,Barley,380.3216468792344,30.591307347243358,False,False,Cloudy,104,1.3198992104056095
East,Sandy,Barley,389.46348200272575,15.042929247265317,True,True,Rainy,106,5.789700138123727
North,Chalky,Cotton,609.4566959153793,20.164675424416465,False,True,Cloudy,122,4.820253104240703
West,Clay,Wheat,561.284418499865,20.235859707425263,False,True,Cloudy,95,4.11330110904648
South,Chalky,Maize,825.8249724023138,32.19658676398747,False,True,Sunny,82,5.931862312823784
East,Peaty,Maize,615.835194066667,23.178144954001443,True,False,Sunny,115,5.033916455838884
East,Peaty,Wheat,734.6349963557221,24.659121850918872,True,False,Cloudy,100,5.560308627167519
North,Silt,Soybean,997.0723335410804,29.012526334633993,False,False,Rainy,111,5.864253647160617
East,Sandy,Rice,272.3479582808727,20.04340111341656,True,False,Rainy,98,3.144130127733887
East,Sandy,Barley,398.8480705081567,24.756698465578967,False,False,Rainy,142,2.3110994961750193
South,Peaty,Cotton,191.23263917677167,32.00517415360372,True,True,Cloudy,125,4.761725421630427
West,Sandy,Barley,997.9956753949456,27.805610034180063,False,False,Cloudy,67,5.2910527424314155
South,Clay,Soybean,263.8293918682966,27.452813219264712,True,True,Cloudy,60,5.52524660711898
West,Loam,Soybean,814.8891759766191,21.970462821354772,False,False,Sunny,61,3.909113534123165
South,Sandy,Maize,431.09474206887126,39.50303428674835,False,False,Cloudy,74,3.8730928211629836
North,Peaty,Barley,205.5391317168421,29.911084170854668,False,False,Cloudy,97,1.2985524599133789
East,Silt,Rice,470.81043858204,28.270106410419196,False,False,Cloudy,120,2.8680036666846704
West,Loam,Rice,490.8321234475058,19.869420018431843,True,True,Sunny,128,5.419067186698616
North,Loam,Barley,863.4045796487901,31.397726830019728,False,True,Sunny,65,6.605508820767184
East,Loam,Maize,814.2429672724284,32.53392910124338,True,False,Sunny,94,5.52762957722852
East,Loam,Soybean,728.8627089642598,31.093364789827046,True,True,Rainy,100,6.929759898793653
East,Loam,Wheat,452.3866862272975,25.546773012213517,True,True,Rainy,90,5.470562315893684
South,Chalky,Wheat,641.203153335923,17.93013296225998,False,False,Rainy,149,2.7584120822257363
North,Silt,Rice,941.3731976192012,23.69431566803616,False,False,Cloudy,113,4.910741597010209
North,Clay,Cotton,567.4158736272836,20.6752948533455,True,True,Rainy,102,6.547143123276112
East,Clay,Rice,669.697485069664,25.08273792361526,True,False,Cloudy,78,5.525973855179125
West,Loam,Cotton,655.2937107290014,31.909197065489035,True,True,Rainy,97,6.38773949000068
North,Loam,Wheat,922.498789209277,30.578376616626443,False,True,Sunny,79,5.893843445761269
South,Sandy,Wheat,308.89499852816476,20.931708503392528,False,False,Rainy,127,2.014929845967312
West,Sandy,Maize,570.1799031863372,35.58694066825969,False,False,Rainy,107,3.122574605929768
West,Silt,Wheat,253.0119355464553,19.500963838624735,True,True,Rainy,83,4.728127384061958
West,Silt,Cotton,317.7690914548506,34.63096673465256,True,True,Sunny,116,4.078645497929901
West,Sandy,Maize,516.6107232206587,34.929919535933685,True,True,Rainy,80,5.865159783897633
North,Sandy,Wheat,520.0200323495883,16.403072567432602,True,True,Rainy,92,5.230404499950654
East,Loam,Cotton,779.4922541951436,38.40219578858657,False,True,Sunny,106,6.077726942783384
West,Chalky,Soybean,136.51578209227765,15.365618529044678,False,True,Sunny,76,2.2327568433275484
South,Loam,Cotton,786.2455464576212,19.62713628168325,False,False,Sunny,146,4.730452291819856
South,Loam,Wheat,296.57589700124515,20.564269481759606,True,True,Sunny,107,4.4133014234461125
East,Sandy,Rice,685.871327000196,33.95443435809749,True,False,Sunny,141,4.903756063320951
North,Peaty,Rice,645.5886310096298,23.76579803463635,True,False,Sunny,68,5.804922631430672
East,Chalky,Cotton,334.6572784003402,20.839279775108018,True,True,Rainy,88,6.026182194237924
West,Peaty,Cotton,207.96919226745723,35.141151845509526,True,True,Rainy,113,4.799110155771114
North,Loam,Soybean,897.4258829418044,35.12340119487382,True,True,Cloudy,149,8.347748788931348
North,Chalky,Cotton,271.7285270636273,17.15885524981529,False,False,Cloudy,80,1.3517011278447064
West,Chalky,Barley,756.6478734779892,17.991552037173406,True,False,Cloudy,115,5.922064525424721
South,Peaty,Maize,148.65973608903306,26.418089307776064,False,False,Sunny,117,2.0619589856523897
West,Sandy,Wheat,220.9334725877885,25.74264437495062,False,True,Rainy,122,3.8246096518114143
East,Loam,Cotton,300.19486249031615,19.85055447202548,False,False,Sunny,83,1.7912420327527636
West,Peaty,Cotton,524.0420674166286,30.503948105573603,True,False,Rainy,83,5.368654915994941
South,Silt,Cotton,688.09822845523,33.53645480274499,False,False,Cloudy,69,3.800522729084594
West,Chalky,Wheat,117.65997588920942,34.21476373201938,True,False,Cloudy,74,3.123501811663476
